,State,City,Zip,Address,Phone,Name
7663,Oklahoma,Miami,74354,111 South Treaty Road,(918) 540-1511,Grand Lake Mental Health Center Inc
7664,Oklahoma,Miami,74354,111 South Treaty Road,(918) 540-1511,Grand Lake Mental Health Center Inc Ottawa County Clinic
7665,Oklahoma,Miami,74354,62410 East 105 Road,(918) 542-1836x172,Moccasin Bend Ranch
7666,Oklahoma,Miami,74354,30 C NE Street,(918) 540-1563,ROCMND Area Youth Services Inc
7667,Oklahoma,Miami,74354,130 A Street SW,(918) 542-1836,Willow Crest Hospital
7668,Oklahoma,Mooreland,73852,40803 South County Road 213,(580) 994-5649,White Horse Ranch
7669,Oklahoma,Muskogee,74401,619 North Main Street,(918) 682-8407,Green Country BH Services Inc
7670,Oklahoma,Muskogee,74401,1011 Honor Heights Drive,(918) 577-3000,Muskogee VA Medical Center Behavioral Medicine Service
7671,Oklahoma,Mustang,73064,500 North Financial Terrace,(405) 256-5996,Center for Positive Change Inc
7672,Oklahoma,Norman,73071,909 East Alameda Street,(405) 360-5100,Central Oklahoma Comm MH Ctr Admin Office/Adult Clinical Services
7673,Oklahoma,Norman,73071,1120 East Main Street,(405) 573-3812,Central Oklahoma Comm MH Ctr Child and Family Services
7674,Oklahoma,Norman,73071,101 Gibbs Drive,(405) 573-3955,Central Oklahoma Comm MH Ctr PACT Program of Assertive Comm Trt
7675,Oklahoma,Norman,73071,320 12th Avenue NE,(405) 573-3819,Childrens Recovery Center of Oklahoma
7676,Oklahoma,Norman,73071,250 12th Avenue NE,(405) 321-4048,Cleveland County Health Department Norman Child Guidance Clinic
7677,Oklahoma,Norman,73069,203 A Hal Muldrow Drive,(405) 217-4547,Creating Options LLC
7678,Oklahoma,Norman,73070,900 East Main Street,(405) 573-6600,Griffin Memorial Hospital
7679,Oklahoma,Norman,73069,3400 Deskin Drive,(405) 701-8530,Red River Youth Academy
7680,Oklahoma,Nowata,74048,111 West Delaware Avenue,(918) 273-1841x2202,Grand Lake Mental Health Center Inc Nowata Clinic
7681,Oklahoma,Oklahoma City,73110,2825 Parklawn Drive,(405) 610-4411,AllianceHealth Midwest Behavioral Health
7682,Oklahoma,Oklahoma City,73141,6501 NE 50th Street,(405) 605-6111,Cedar Ridge Psychiatric Hospital And Residential Treatment Center
7683,Oklahoma,Oklahoma City,73160,424 South Eastern Avenue,(405) 321-4048,Cleveland County Child Guidance Clinic
7684,Oklahoma,Oklahoma City,73112,4100 Newport Avenue,(405) 943-2273,Harbor
7685,Oklahoma,Oklahoma City,73139,6100 South Walker Avenue,(405) 634-4400,HOPE Community Services Inc
7686,Oklahoma,Oklahoma City,73112,3525 NW 56th Street,(405) 717-9840,INTEGRIS Baptist Medical Center Decision MH and Addiction Recovery
7687,Oklahoma,Oklahoma City,73132,7250 NW Expressway,(405) 525-0452,New Day Recovery Youth and Family Services Inc
7688,Oklahoma,Oklahoma City,73107,2617 General Pershing Boulevard,(405) 858-2700,North Oklahoma County MH Center Inc DBA NorthCare
7689,Oklahoma,Oklahoma City,73104,921 NE 13th Street,(405) 456-3140,Oklahoma City VA Med Ctr Mental Health Department
7690,Oklahoma,Oklahoma City,73107,2625 General Persian Boulevard,(405) 942-2300,Oklahoma Cnty Crisis Intervention Ctr
7691,Oklahoma,Oklahoma City,73104,920 SL Young Boulevard,(405) 271-5251,OU Medical Center
7692,Oklahoma,Oklahoma City,73129,744 SE 25th Street,(405) 636-1463,Positive Changes
7693,Oklahoma,Oklahoma City,73105,4420 North Lincoln Boulevard,(405) 424-7711,Red Rock Behavioral Health Services
7694,Oklahoma,Oklahoma City,73105,4400 North Lincoln Boulevard,(405) 424-7711,Red Rock Behavioral Health Services Red Rock Main
7695,Oklahoma,Okmulgee,74447,1401 Morris Drive,(918) 756-4233x8,Muscogee Creek Nation Medical Center
7696,Oklahoma,Pauls Valley,73075,109 South Willow Street,(405) 238-7311,Lighthouse Behavioral Wellness Centers Pauls Valley Clinic
7697,Oklahoma,Ponca City,74601,1500 North 6th Street,(580) 762-7561,PONCA CITY Edwin Fair Comm MH Ctr Inc
7698,Oklahoma,Ponca City,74601,110 North 4th Street,(580) 749-5056,Grand Lake Mental Health Center Inc Kay County Clinic
7699,Oklahoma,Poteau,74953,105 Wall Street,(918) 635-3580,Eastern Oklahoma Medical Center Mountain Gateway Senior Health
7700,Oklahoma,Poteau,74953,2704 North Broadway,(918) 649-0909,Rural Interv Servs Enterprises PLLC
7701,Oklahoma,Pryor,74361,109 Fairland Street,(918) 825-1405,Grand Lake Mental Health Center Inc Mayes County Clinic
7702,Oklahoma,Pryor,74361,210 SE 1st Street,(918) 825-4115,ROCMND Area Youth Services Inc
7703,Oklahoma,Salina,74365,900 North Owen Walters Boulevard,(918) 434-8500x8630,Cherokee Nation Health Services
7704,Oklahoma,Sallisaw,74955,1108 North Wheeler,(918) 775-5513,Creoks Behavioral Health Services
7705,Oklahoma,Sand Springs,74063,401 East Broadway Court,(918) 245-5565,SAND SPRINGS Counseling and Recovery Services of OK
7706,Oklahoma,Sapulpa,74066,23 East Ross Avenue,(918) 227-2016,CREOKS Health Services
7707,Oklahoma,Seminole,74868,2010 Boren Boulevard,(405) 382-4507,Lighthouse Behavioral Wellness Centers Outpatient Clinic
7708,Oklahoma,Spencer,73084,2601 Spencer Road,(405) 427-2441,Integris Mental Health Center Spencer
7709,Oklahoma,Stigler,74462,1407 NE D Street,(918) 967-8491,Carl Albert CMHC Haskell County
7710,Oklahoma,Stillwater,74074,604 South Walnut Street,(405) 372-2202,Grand Lake Mental Health Center Inc
7711,Oklahoma,Stilwell,74960,716 South 2nd Street,(918) 696-6212,Creoks Mental Health Services Inc
7712,Oklahoma,Stilwell,74960,106 West Maple Street,(918) 708-3006,Grand Lake Mental Health Center Inc
7713,Oklahoma,Tahlequah,74464,711 South Muskogee Avenue,(918) 207-0078,CREOKS Health Services
7714,Oklahoma,Tahlequah,74464,1323 West Keetoowa Street,(918) 708-3006,Grand Lake Mental Health Center Inc
7715,Oklahoma,Tahlequah,74464,1400 East Downing Street,(918) 456-0641,Northeastern Health System Behavioral Health Services
7716,Oklahoma,Tishomingo,73460,108 West Main Street,(580) 371-3019,Lighthouse Behavioral Wellness Centers
7717,Oklahoma,Tulsa,74128,201 South Garnett Road,(918) 438-4257,Brookhaven Hospital
7718,Oklahoma,Tulsa,74135,6126 East 32nd Place,(918) 394-2256,Calm Center
7719,Oklahoma,Tulsa,74136,7010 South Yale Avenue,(918) 492-2554,Counseling and Recovery Services of OK
7720,Oklahoma,Tulsa,74135,4103 South Yale Avenue,(918) 382-7300,ADLT CHLD SNR YAD Creoks Behaviorial Health Services
7721,Oklahoma,Tulsa,74127,1055 South Houston Avenue,(918) 587-9471,Family and Childrens Services CrisisCare Center
7722,Oklahoma,Tulsa,74103,102 North Denver Avenue,(918) 587-9471,Family and Childrens Services Salvation Army Office
7723,Oklahoma,Tulsa,74114,2325 South Harvard Avenue,(918) 587-9471,Family and Childrens Services Sarah and John Graves Center
7724,Oklahoma,Tulsa,74136,6655 South Yale Avenue,(918) 481-4000,Laureate Psychiatric Clinic and Hosp
7725,Oklahoma,Tulsa,74128,10159 East 11th Street,(918) 610-2000,Muskogee VA Medical Center Tulsa Outpatient Clinic
7726,Oklahoma,Tulsa,74120,1620 East 12th Street,(918) 582-2131,Parkside Inc Psychiatric Hospital/Clinic
7727,Oklahoma,Tulsa,74120,1619 East 13th Street,(918) 582-2131,Parkside Psychiatric Hosp and Clinic
7728,Oklahoma,Tulsa,74120,1220 South Trenton Avenue,(918) 582-2131,Parkside Psychiatric Hosp and Clinic Residential Treatment Center
7729,Oklahoma,Tulsa,74133,6262 South Sheridan Road,(918) 492-8200x4922,Shadow Mountain Behavioral Health
7730,Oklahoma,Vinita,74301,120 East Illinois Avenue,(918) 256-9961,CREOKS Behavioral Health Services
7731,Oklahoma,Vinita,74301,405 East Excelsior Avenue,(918) 256-6476x2202,Grand Lake Mental Health Center Inc Craig County Clinic
7732,Oklahoma,Vinita,74301,1520 North Industrial Road,(918) 256-7518,ROCMND Area Youth Services Inc
7733,Oklahoma,Vinita,74301,735 North Foreman Street,(918) 256-9201x169,Saint Francis Hospital Vinita Renaissance Unit
7734,Oklahoma,Wagoner,74467,26243 Highway 51,(918) 825-1405,Grand Lake Mental Health Center Inc
7735,Oklahoma,Wagoner,74467,1200 West Cherokee Street,(918) 485-5514,Wagoner Community Hospital Behavioral Health
7736,Oklahoma,Wilburton,74578,103 West Main Street,(918) 465-7890,Rural Interv Servs Enterprises
7737,Oklahoma,Yukon,73099,110 South 5th Street,(405) 256-5996,Center for Positive Change
7738,Oregon,Albany,97321,445 3rd Avenue SW,(541) 967-3866,Linn County Health Services Mental Health Division
7739,Oregon,Albany,97322,1113 Hill Street SE,(541) 757-8068,Old Mill Center for Children and Fam Albany Location
7740,Oregon,Albany,97321,2730 Pacifice Boulevard SE,(541) 967-3866,Willamette Health Center
7741,Oregon,Arlington,97812,120 Arlington Mall Street,(541) 454-2223,Community Counseling Solutions
7742,Oregon,Ashland,97520,1836 Freemont Street,(541) 482-5792x215,Family Solutions Summit Day Treatment
7743,Oregon,Beaverton,97005,4915 SW Griffin Drive,(503) 640-4222,Youth Contact
7744,Oregon,Bend,97701,1128 NW Harriman Street,(541) 330-4637,Deschutes County Behavioral Health
7745,Oregon,Bend,97701,2577 NE Courtney Drive,(541) 322-7500,Deschutes County Behavioral Health
7746,Oregon,Bend,97701,2542 NE Courtney Drive,(541) 706-7730,Saint Charles Health System Outpatient Behavioral Health
7747,Oregon,Bend,97701,1885 NE Purcell Boulevard,(541) 706-2700,Saint Charles Health System Sage View
7748,Oregon,Boardman,97818,70362 Kunze Lane,(541) 481-3233,Columbia River Ranch
7749,Oregon,Boardman,97818,104 SW Kinkade Road,(541) 481-2911,Community Counseling Solutions Boardman Branch
7750,Oregon,Brookings,97415,615 5th Street,(541) 813-2535,Curry Community Health Brookings Branch
7751,Oregon,Brookings,97415,629 Easy Street,(541) 251-7076,Curry Community Health School Based Health Clinic
7752,Oregon,Condon,97823,422 North Main Street,(541) 384-2666,Community Counseling Solutions
7753,Oregon,Coos Bay,97420,1775 Thompson Road,(541) 269-8401,COOS BAY Bay Area Hospital
7754,Oregon,Coos Bay,97420,281 LaClair Street,(541) 266-6700,Coos Health and Wellness
7755,Oregon,Corvallis,97339,530 NW 27th Street,(541) 766-6835,Benton County Mental Health
7756,Oregon,Corvallis,97333,1650 SW 45th Place,(541) 757-8068x116,Old Mill Center for Children Families
7757,Oregon,Corvallis,97330,3509 NW Samaritan Drive,(541) 768-5235,Samaritan Regional Mental Health Inpatient Program
7758,Oregon,Corvallis,97330,4455 NE Highway 20,(541) 758-1117,Trillium Family Services
7759,Oregon,Cottage Grove,97424,1345 Birch Avenue,(541) 942-3939,COTTAGE GROVE South Lane Mental Health Services
7760,Oregon,Enterprise,97828,101 East Main Street,(541) 426-4222,Pioneer Guest Home II Inc
7761,Oregon,Enterprise,97828,207 SW 1st Street,(541) 426-4524x1022,Wallowa Valley Ctr for Wellness
7762,Oregon,Eugene,97401,1774 Alder Street,(541) 683-7532,Alder Street Residence
7763,Oregon,Eugene,97401,1234 High Street,(541) 342-8437,Center for Family Development
7764,Oregon,Eugene,97401,261 East 12th Avenue,(541) 342-8437,Center for Family Development
7765,Oregon,Eugene,97401,1501 Pearl Street,(541) 342-2620,Center for Family Development Pearl Street Health Home
7766,Oregon,Eugene,97401,576 Olive Street,(541) 344-7303,Direction Service Counseling Center
7767,Oregon,Eugene,97401,2411 Martin Luther King Jr Boulevard,(541) 682-3608,Lane County Behavioral Health
7768,Oregon,Eugene,97402,260 East 11th Avenue,(541) 484-4428,Looking Glass Community Services Counseling Program
7769,Oregon,Eugene,97401,1255 Pearl Street,(541) 687-6983,Options Counseling and Family Services
7770,Oregon,Eugene,97401,2222 Coburg Road,(458) 210-2984,River Bridge Secure Res Treatment Fac
7771,Oregon,Eugene,97401,211 East 7th Avenue,(541) 242-0445,Roseburg VA Healthcare System Eugene Downtown Clinic
7772,Oregon,Eugene,97401,770 East 11th Avenue,(541) 686-7300,Sacred Heart Medical Center UD Behavioral Health Unit
7773,Oregon,Eugene,97408,91150 Coburg Industrial Way,(541) 687-1110,Serenity Lane Special Inpatient Care
7774,Oregon,Fairview,97024,1945 NE 205th Avenue,(503) 661-8050,Fairview Firs SRTF
7775,Oregon,Forest Grove,97116,1615 22nd Avenue,(503) 591-9280x1904,Sequoia Mental Health Services Inc Rosewood House
7776,Oregon,Fossil,97830,401 4th Street,(541) 763-2746,Community Counseling Solutions
7777,Oregon,Gold Beach,97444,29692 Ellensburg Avenue,(541) 425-7545,GOLD BEACH Curry Community Health
7778,Oregon,Grants Pass,97527,1750 Nebraska Avenue,(541) 476-3302,GRANTS PASS Kairos New Beginnings
7779,Oregon,Grants Pass,97527,1181 SW Ramsey Avenue,(541) 476-2373,Options for Southern Oregon Creekside Center
7780,Oregon,Grants Pass,97527,320 SW Ramsey Avenue,(541) 472-9983,Options for Southern Oregon Crisis Resolution Center
7781,Oregon,Gresham,97030,400 NE 7th Street,(503) 661-5455,Life Works NW
7782,Oregon,Gresham,97030,620 NE 2nd Street,(971) 274-3757,Native American Rehab Association (NARA) Northwest
7783,Oregon,Happy Valley,97086,11211 SE 82nd Avenue,(503) 722-6200,Clackamas County Behavioral Health Clackamas MHC
7784,Oregon,Heppner,97836,550 West Sperry Street,(541) 676-9161,Community Counseling Solutions
7785,Oregon,Heppner,97836,550 West Sperry Street,(541) 676-9161,Community Counseling Solutions
7786,Oregon,Hillsboro,97123,222 SE 8th Avenue,(503) 352-7333,Pacific Psychology and Comprehensive Health Clinic
7787,Oregon,Hillsboro,97123,447 SE Baseline Street,(503) 640-4222,Youth Contact
7788,Oregon,Hines,97738,120 South Roanoke Street,(541) 573-1780,Independence Place
7789,Oregon,Hood River,97031,1610 Woods Court,(541) 386-2620,HOOD RIVER Mid Columbia Center for Living
7790,Oregon,John Day,97845,528 East Main Street,(541) 575-1466,JOHN DAY Community Counseling Solutions
7791,Oregon,Junction City,97448,356 West 9th Avenue,(541) 484-4428,Looking Glass Community Services Junction City Clinic
7792,Oregon,Klamath Falls,97601,2210 North Eldorado Avenue,(541) 883-1030,Klamath Basin Behavioral Health Mental Health Services
7793,Oregon,Klamath Falls,97603,725 Washburn Way,(541) 883-1030,Klamath Basin Behavioral Health Phoenix Place
7794,Oregon,Klamath Falls,97601,2545 North Eldorado Avenue,(541) 883-3471,Lutheran Community Services NW
7795,Oregon,La Grande,97850,2301 Cove Avenue,(541) 962-8800,Center for Human Development of Union County
7796,Oregon,La Pine,97739,51340 Highway 97 South,(541) 322-7146,LA PINE Deschutes County Behavioral Health
7797,Oregon,Lincoln City,97367,4422 NE Devils Lake Boulevard,(541) 265-4196,LINCOLN CITY Lincoln County Health and Human Servs
7798,Oregon,McMinnville,97128,435 NE Evans Street,(503) 472-4020,Lutheran Community Services NW
7799,Oregon,McMinnville,97128,1525 SW Shirley Ann Drive,(503) 472-9603,Parkside Living Center
7800,Oregon,McMinnville,97128,2700 SE Stratus Avenue,(503) 435-4557,Willamette Valley Medical Center
7801,Oregon,McMinnville,97128,420 NE 5th Street,(503) 434-7462,Yamhill Cnty Family and Yth Servs
7802,Oregon,McMinnville,97128,627 NE Evans Street,(503) 434-7523,Yamhill County Health and Human Services Adult BH
7803,Oregon,Medford,97504,2825 East Barnett Road,(541) 789-4222,Asante Rogue Regional Medical Ctr Behavioral Health
7804,Oregon,Medford,97501,201 West Main Street,(541) 776-0497,Family Solutions Outpatient Services
7805,Oregon,Medford,97501,1911 Hazel Street,(541) 472-9939,Hazel Center SRTF
7806,Oregon,Medford,97501,140 South Holly Street,(541) 774-8201,Jackson Cnty Hlth and Human Servs Jackson County Mental Health
7807,Oregon,Newport,97365,55 SW Lee Street,(541) 574-5960,Lee Street Clinic
7808,Oregon,Newport,97365,36 SW Nye Street,(541) 265-4179,Lincoln County Behavioral Health Child and Family Services
7809,Oregon,North Bend,97459,1500 16th Street,(541) 267-3511,KAIROS Coastline Day Treatment Services
7810,Oregon,Ontario,97914,702 Sunset Drive,(541) 889-9167,Lifeways Inc
7811,Oregon,Oregon City,97045,1002 Library Court,(503) 655-8264,Clackamas County Health Centers Stewart Community Center
7812,Oregon,Oregon City,97045,1713 Penn Lane,(503) 258-4545,Morrison Child and Family Services
7813,Oregon,Oregon City,97045,1500 Division Street,(503) 722-3737,Providence Willamette Falls Med Ctr CAPU
7814,Oregon,Pendleton,97801,331 SE 2nd Street,(541) 276-6207,Lifeways Inc Lifeways Inc Pendleton Office
7815,Oregon,Portland,97206,4729 SE 75th Avenue,(503) 788-1680,75th Home
7816,Oregon,Portland,97230,722 NE 162nd Avenue,(503) 239-8101,Albertina Kerr Centers Gresham Campus
7817,Oregon,Portland,97212,2330 NE Siskiyou Street,(503) 528-0757,Arbor Place Secure Trt Facility
7818,Oregon,Portland,97267,13850 SE Autumn Ridge Terrace,(503) 974-9250,Autumn Ridge
7819,Oregon,Portland,97206,2415 SE 43rd Avenue,(503) 238-0705x1100,Cascadia Behavioral Healthcare Plaza Clinic
7820,Oregon,Portland,97202,1904 SE Division Street,(503) 517-8663,Catholic Community Services
7821,Oregon,Portland,97225,10300 SW Eastridge Street,(503) 944-5000,Cedar Hills Hospital
7822,Oregon,Portland,97223,13221 SW 68th Parkway,(844) 546-2614,Center for Discovery Portland
7823,Oregon,Portland,97222,4199 SE King Road,(503) 830-7286,Kellogg Creek
7824,Oregon,Portland,97232,1225 NE 2nd Avenue,(503) 944-8021,Legacy Emanuel Hosp and Health Ctr Unity Center
7825,Oregon,Portland,97233,1952 SE 122nd Avenue,(503) 726-3764,Luke Dorf Inc Client Services East
7826,Oregon,Portland,97214,605 SE Cesar E Chavez Boulevard,(503) 231-7480,Lutheran Community Services NW
7827,Oregon,Portland,97223,7000 SW Varns Street,(503) 749-0200,Madrona Recovery
7828,Oregon,Portland,97230,1507 NE 122nd Avenue,(503) 258-4555,Morrison Child and Family Services Child and Family Outpatient/Irving
7829,Oregon,Portland,97227,15 North Morris Street,(503) 230-9875,Native American Rehab Association Indian Health Clinic
7830,Oregon,Portland,97233,12360 East Burnside Street,(971) 279-4800,Native American Rehab Association (NARA)
7831,Oregon,Portland,97202,1438 SE Division Street,(503) 548-0346,Native American Rehab Association (NARA) Totem Lodge
7832,Oregon,Portland,97239,3181 SW Sam Jackson Park Road,(503) 494-6144,Oregon Health and Science University Hospital Psychiatry
7833,Oregon,Portland,97205,621 SW Alder Street,(503) 494-4745,Oregon Health and Science University Avel Gordly Center for Healing
7834,Oregon,Portland,97205,1411 SW Morrison Street,(503) 352-2400,Pacific Psychology Clinic
7835,Oregon,Portland,97225,9450 SW Barnes Road,(503) 216-2025,Providence Outpatient Mental Health
7836,Oregon,Portland,97213,5228 NE Hoyt Street,(503) 215-6474,Providence Portland Medical Center Adult Outpatient Services
7837,Oregon,Portland,97213,4805 NE Gilsan Street,(503) 215-1111,Providence Portland Medical Center BH Unit
7838,Oregon,Portland,97225,9205 SW Barnes Road,(503) 216-1234,Providence Saint Vincent Med Ctr
7839,Oregon,Portland,97230,17640 NE Halsey Street,(503) 489-5045,Rockwood Residential Trt Home
7840,Oregon,Portland,97202,3415 SE Powell Boulevard,(503) 234-9591,Trillium Family Services
7841,Oregon,Portland,97202,3415 SE Powell Boulevard,(503) 234-9591,Trillium Family Services
7842,Oregon,Portland,97236,12505 SE Raymond Street,(503) 760-8300,Willamette Rose RTF
7843,Oregon,Port Orford,97465,1403 Oregon Street,(541) 373-8085,Curry County Community Health Port Orford Branch
7844,Oregon,Prineville,97754,1103 NE Elm Street,(541) 323-5330,Lutheran Community Services NW
7845,Oregon,Prineville,97754,384 SE Combs Flat Road,(541) 447-6254,St Charles Health System
